record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cell_line,cargo_type,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,IL_mol_pct,size_nm,PDI,zeta_mV,encap_eff_pct,N_P_ratio,Frac_sp3C,MW_Da,logP,HBD,HBA,pKa,TPSA,RotBonds,AromaticRings,efficacy_binary,efficacy_class,transfection_prob
LNPDB_15049,Semple2010,SM-102,DPPC,DSPE-PEG2000,NIH3T3,siRNA,42.36,12.42,2.65,42.57,121.3,0.079,-5.0,95.2,10.67,0.745,498.3,9.63,2,6,6.91,76.1,12,1,1,Very High,0.8748
LNPDB_15050,Billingsley2020,Lipid9,DSPE,DSPE-PEG2000,RAW264.7,siRNA,39.27,8.45,2.78,49.5,84.9,0.163,-6.1,50.0,14.17,0.713,533.1,8.54,3,2,6.91,49.4,14,0,1,High,0.6662
LNPDB_15051,Hassett2019,cKK-E12,DSPE,C14-PEG2000,NIH3T3,siRNA,45.57,6.0,2.56,45.87,99.5,0.177,-7.1,87.1,9.23,0.442,735.8,11.78,1,3,6.11,36.8,12,2,0,Low,0.4231
LNPDB_15052,Patel2017,A2-Iso5-2DC18,DSPE,DSPE-PEG2000,HepG2,saRNA,34.24,5.42,2.63,57.71,76.6,0.155,1.4,82.4,6.16,0.566,555.8,9.11,1,4,7.26,76.8,7,1,0,Very Low,0.188
LNPDB_15053,Kauffman2015,DODAP,DOPC,DSPE-PEG2000,RAW264.7,mRNA,38.65,14.32,3.4,43.63,74.8,0.153,-5.8,92.7,8.16,0.69,580.9,7.46,0,4,6.46,76.5,17,0,1,High,0.5172
LNPDB_15054,Hassett2019,FTT5,DPPC,C14-PEG2000,NIH3T3,siRNA,38.79,12.79,2.32,46.09,83.1,0.117,-15.7,78.2,4.8,0.739,616.3,6.61,0,3,6.0,40.3,9,0,1,Very High,0.9254
LNPDB_15055,Fenton2016,A2-Iso5-2DC18,DPPC,C14-PEG2000,A549,mRNA,32.58,11.97,2.98,52.47,92.1,0.229,-1.0,94.8,9.29,0.459,653.4,6.82,3,5,6.89,55.7,18,1,0,Low,0.4939
LNPDB_15056,Miao2020,BAMEA-O16B,DSPC,DSPE-PEG2000,RAW264.7,siRNA,37.48,8.69,1.8,52.02,100.1,0.083,-13.1,87.2,5.57,0.708,750.7,8.77,3,7,5.83,51.9,6,0,1,Very High,0.8578
LNPDB_15057,Moderna2021,cKK-E12,DPPC,DMG-PEG2000,HUVEC,pDNA,28.56,6.22,3.03,62.19,98.7,0.333,7.1,94.4,6.61,0.825,596.7,8.84,0,3,5.98,49.7,10,1,0,Very Low,0.0511
LNPDB_15058,Miao2020,DLin-MC3-DMA,DOPE,DSPE-PEG2000,HepG2,mRNA,51.47,9.15,2.28,37.09,77.1,0.137,8.7,63.3,3.47,0.597,719.6,8.21,2,2,6.78,73.9,8,0,0,Very Low,0.1718
LNPDB_15059,Maier2013,FTT5,DOPC,DMG-PEG2000,MCF7,pDNA,34.38,9.72,2.84,53.06,125.6,0.315,-9.7,90.8,3.78,0.3,601.4,7.63,2,2,4.6,47.3,15,0,0,Low,0.3046
LNPDB_15060,Fenton2016,Lipid5,DSPE,DMG-PEG2000,RAW264.7,mRNA,49.52,6.61,1.81,42.07,138.7,0.099,1.3,77.6,2.55,0.3,573.7,6.6,0,3,7.39,41.7,12,0,0,Very Low,0.0949
LNPDB_15061,Semple2010,BAMEA-O16B,DOPE,DMG-PEG2000,HepG2,saRNA,40.23,5.59,2.86,51.32,131.5,0.051,-5.4,98.5,5.8,0.881,484.2,6.53,1,5,7.83,52.1,13,2,0,Low,0.3659
LNPDB_15062,Jayaraman2012,FTT5,DOPC,DSPE-PEG2000,HepG2,mRNA,43.39,4.81,2.46,49.34,123.6,0.156,-6.4,86.0,8.69,0.318,591.4,7.23,0,6,6.41,37.3,12,0,0,Low,0.3327
LNPDB_15063,Rosenblum2020,MC3,DOPC,DSPE-PEG2000,RAW264.7,saRNA,37.07,11.97,3.75,47.21,50.0,0.142,6.0,75.1,5.24,0.927,734.2,5.85,2,5,7.8,81.1,9,2,1,High,0.5374
LNPDB_15064,Dahlman2017,C12-200,DSPC,C14-PEG2000,Huh7,mRNA,41.25,6.38,2.71,49.66,74.1,0.263,-0.1,75.7,6.87,0.339,642.7,7.82,0,4,6.49,76.4,6,2,0,Low,0.2931
LNPDB_15065,Kauffman2015,Lipid9,DPPC,C14-PEG2000,Huh7,siRNA,43.9,10.93,2.89,42.27,64.0,0.128,-3.3,82.3,7.13,0.537,585.7,5.82,0,6,6.53,45.9,5,2,1,Very High,0.8479
LNPDB_15066,Patel2017,DODAP,DOPC,DMG-PEG2000,MCF7,mRNA,43.99,8.81,2.15,45.06,58.8,0.076,-0.4,92.5,10.9,0.424,594.8,7.57,1,2,7.18,66.1,9,2,1,High,0.749
LNPDB_15067,Fenton2016,OF-02,DSPE,DMG-PEG2000,A549,siRNA,44.65,11.77,2.75,40.83,140.9,0.119,-6.5,84.2,13.96,0.609,595.6,7.8,2,4,6.3,49.0,19,1,1,High,0.5902
LNPDB_15068,Maier2013,FTT5,DSPC,DSPE-PEG2000,MCF7,mRNA,37.79,11.01,2.88,48.32,166.3,0.107,-8.7,78.5,13.41,0.899,483.0,7.25,2,2,7.11,57.3,11,1,1,Very High,0.7559
LNPDB_15069,Kulkarni2021,DOTAP,DOPE,DMG-PEG2000,MCF7,mRNA,37.12,9.3,2.22,51.36,100.2,0.098,-2.5,63.3,3.41,0.649,614.3,8.2,0,7,7.66,56.5,18,0,0,Very Low,0.1932
LNPDB_15070,Kulkarni2021,Lipid5,DOPC,C14-PEG2000,HepG2,mRNA,30.43,10.39,2.15,57.02,115.2,0.168,-9.6,84.1,11.54,0.599,672.2,8.6,3,5,7.56,50.0,5,2,0,Very Low,0.2497
LNPDB_15071,Kauffman2015,SM-102,DSPC,DMG-PEG2000,HUVEC,saRNA,43.14,9.67,1.85,45.34,89.8,0.05,2.2,84.0,6.86,0.7,567.1,8.21,0,3,7.08,44.6,12,2,1,High,0.6531
LNPDB_15072,Dahlman2017,OF-02,DSPE,DSPE-PEG2000,HepG2,pDNA,46.49,8.15,2.44,42.91,142.0,0.278,-4.9,63.9,8.26,0.634,614.7,6.66,3,4,6.1,55.1,10,0,0,Very Low,0.1951
LNPDB_15073,Moderna2021,A2-Iso5-2DC18,DSPC,DMG-PEG2000,Huh7,mRNA,49.7,12.94,1.98,35.39,108.8,0.127,-9.6,90.8,9.93,0.609,673.3,8.28,0,6,7.24,44.3,18,1,1,High,0.6181
LNPDB_15074,Jayaraman2012,OF-02,DPPC,C14-PEG2000,A549,pDNA,41.83,8.73,2.73,46.7,85.5,0.259,0.4,87.9,6.55,0.524,587.7,9.25,3,5,7.36,84.9,11,0,1,High,0.596
LNPDB_15075,Semple2010,C12-200,DSPC,DSPE-PEG2000,HeLa,mRNA,35.4,9.74,1.87,52.99,118.4,0.168,-4.0,65.8,12.34,0.932,626.2,7.85,1,6,6.27,45.2,14,0,0,Low,0.492
LNPDB_15076,Dahlman2017,Lipid5,DOPE,DSPE-PEG2000,MCF7,siRNA,30.43,5.87,2.45,61.24,94.7,0.153,-6.6,75.9,3.35,0.478,675.7,6.85,0,7,6.56,76.0,9,1,0,Very Low,0.1709
LNPDB_15077,Fenton2016,C12-200,DOPC,DSPE-PEG2000,Huh7,mRNA,46.25,10.82,1.74,41.18,106.0,0.206,-21.0,86.5,13.95,0.768,658.2,9.44,2,7,6.51,51.5,15,2,0,Low,0.4985
LNPDB_15078,Jayaraman2012,A2-Iso5-2DC18,DSPE,C14-PEG2000,HeLa,mRNA,29.22,8.17,3.42,59.19,123.1,0.327,-5.5,94.5,6.62,0.846,564.4,11.82,1,5,5.84,35.4,11,2,0,Very Low,0.1692
LNPDB_15079,Billingsley2020,DOTAP,DSPC,DMG-PEG2000,MCF7,mRNA,37.96,8.57,2.52,50.95,300.0,0.319,-4.5,68.5,5.41,0.324,631.1,8.13,3,6,6.79,63.9,12,2,0,Very Low,0.1767
LNPDB_15080,Kulkarni2021,cKK-E12,DSPC,C14-PEG2000,Huh7,pDNA,38.65,7.48,2.51,51.35,170.9,0.4,1.6,93.5,5.97,0.439,659.3,7.77,2,7,7.37,29.6,10,1,0,Very Low,0.0843
LNPDB_15081,Kauffman2015,L319,DSPC,C14-PEG2000,HUVEC,mRNA,39.58,9.63,2.98,47.81,104.6,0.273,-16.9,82.8,4.44,0.396,518.9,6.9,2,5,6.91,80.6,5,2,1,High,0.6964
LNPDB_15082,Moderna2021,DOTAP,DPPC,DSPE-PEG2000,HepG2,siRNA,40.21,3.98,3.92,51.88,75.4,0.4,18.3,80.8,6.33,0.785,642.4,7.3,2,3,7.13,39.4,17,2,0,Very Low,0.0458
LNPDB_15083,Rosenblum2020,L319,DOPE,DSPE-PEG2000,MCF7,mRNA,40.83,12.05,2.56,44.56,50.9,0.314,-14.8,83.5,7.19,0.539,583.9,8.77,3,6,6.1,77.1,6,1,1,High,0.5074
LNPDB_15084,Semple2010,DOTAP,DOPC,DMG-PEG2000,MCF7,mRNA,26.38,10.22,1.35,62.05,147.0,0.112,-17.7,76.1,13.05,0.65,577.1,9.83,3,5,4.85,72.1,12,1,0,Very Low,0.0808
LNPDB_15085,Semple2010,DODAP,DOPE,DSPE-PEG2000,HeLa,mRNA,40.09,8.6,3.45,47.87,139.9,0.05,-2.5,86.2,5.65,0.3,560.4,5.28,2,7,6.5,47.9,8,0,1,Very High,0.8107
LNPDB_15086,Semple2010,A2-Iso5-2DC18,DSPC,DMG-PEG2000,NIH3T3,pDNA,28.51,5.73,1.51,64.25,82.8,0.107,-17.5,78.0,5.37,0.784,586.0,8.15,1,2,6.43,65.3,8,2,0,Very Low,0.2467
LNPDB_15087,Hassett2019,C12-200,DOPC,C14-PEG2000,HeLa,mRNA,44.39,11.3,2.1,42.2,97.4,0.4,3.4,80.7,2.56,0.625,570.9,9.65,3,7,6.25,37.8,19,1,0,Very Low,0.1257
LNPDB_15088,Patel2017,FTT5,DSPC,C14-PEG2000,NIH3T3,mRNA,36.67,8.1,3.45,51.78,106.4,0.169,-2.7,81.6,4.68,0.896,668.6,6.99,1,6,5.3,66.8,16,0,1,Very High,0.7725
LNPDB_15089,Miao2020,DLin-MC3-DMA,DSPC,C14-PEG2000,Huh7,siRNA,27.06,13.92,2.23,56.79,119.5,0.106,-1.3,68.9,7.71,0.678,584.8,7.54,0,5,6.25,71.5,15,2,0,Very Low,0.109
LNPDB_15090,Dahlman2017,Lipid5,DPPC,C14-PEG2000,NIH3T3,mRNA,35.11,11.46,2.04,51.38,164.3,0.07,-16.2,95.5,7.58,0.707,639.5,10.99,0,6,5.99,52.7,12,2,1,High,0.6787
LNPDB_15091,Sabnis2018,cKK-E12,DOPC,C14-PEG2000,RAW264.7,pDNA,36.58,14.6,2.73,46.09,67.6,0.204,-8.1,69.7,5.45,0.576,657.1,8.91,0,3,6.72,57.9,5,0,1,High,0.5864
LNPDB_15092,Miao2020,cKK-E12,DOPC,DMG-PEG2000,HeLa,mRNA,47.14,10.41,2.51,39.94,122.4,0.092,6.5,77.8,6.63,0.68,804.6,10.95,3,5,5.64,44.4,8,1,0,Low,0.4735
LNPDB_15093,Fenton2016,MC3,DOPE,DSPE-PEG2000,HepG2,pDNA,41.18,13.23,1.95,43.64,106.8,0.344,-13.6,91.5,4.23,0.524,757.4,6.75,2,7,7.47,58.3,17,2,0,Low,0.3175
LNPDB_15094,Kulkarni2021,DLin-MC3-DMA,DSPE,C14-PEG2000,Huh7,pDNA,42.07,11.39,3.2,43.34,85.8,0.364,6.3,94.8,11.5,0.677,680.9,6.79,0,7,6.16,69.6,14,0,1,Very High,0.756
LNPDB_15095,Kulkarni2021,FTT5,DOPE,DSPE-PEG2000,Huh7,mRNA,47.09,8.65,3.48,40.78,127.4,0.201,-3.4,86.9,8.12,0.741,738.5,6.51,2,7,5.79,76.6,9,0,0,Low,0.2828
LNPDB_15096,Jayaraman2012,cKK-E12,DOPC,C14-PEG2000,HepG2,mRNA,39.42,10.56,3.61,46.4,96.7,0.4,4.2,79.8,5.63,0.766,608.8,9.66,0,7,5.68,43.0,6,1,0,Low,0.3057
LNPDB_15097,Semple2010,MC3,DOPE,DMG-PEG2000,MCF7,mRNA,44.53,7.5,2.94,45.04,97.6,0.268,-9.0,79.0,6.83,0.683,656.8,8.46,2,4,6.97,48.6,17,2,0,Very Low,0.1216
LNPDB_15098,BioNTech2021,BAMEA-O16B,DSPC,DSPE-PEG2000,MCF7,siRNA,44.1,16.21,1.94,37.75,109.9,0.183,-22.8,57.8,6.64,0.642,709.8,11.9,2,6,6.17,89.4,9,1,0,Very Low,0.1057
LNPDB_15099,Dahlman2017,OF-02,DOPC,C14-PEG2000,NIH3T3,pDNA,32.28,9.7,1.5,56.53,87.2,0.157,-7.8,70.6,8.89,0.595,676.5,4.13,1,7,5.45,61.9,7,1,0,Low,0.2516
LNPDB_15100,Billingsley2020,ALC-0315,DOPC,DMG-PEG2000,HeLa,mRNA,48.84,10.08,0.65,40.44,121.7,0.05,-3.0,77.3,4.42,0.415,731.2,6.82,0,4,6.19,59.8,8,2,1,High,0.6637
LNPDB_15101,Maier2013,ALC-0315,DSPC,C14-PEG2000,A549,pDNA,31.48,11.17,3.33,54.03,88.8,0.13,-11.4,97.4,7.76,0.643,636.9,6.76,2,2,7.29,65.1,7,0,0,Low,0.4266
LNPDB_15102,Billingsley2020,DODAP,DOPC,DMG-PEG2000,HUVEC,mRNA,45.5,6.74,2.66,45.1,166.0,0.254,-13.6,64.0,7.03,0.522,572.4,7.5,3,3,6.75,58.1,9,2,0,Very Low,0.1146
LNPDB_15103,Sabnis2018,A2-Iso5-2DC18,DOPC,DMG-PEG2000,RAW264.7,siRNA,30.9,13.96,2.16,52.97,107.1,0.269,7.0,93.1,4.02,0.583,595.1,6.62,1,7,6.42,80.6,8,0,0,Low,0.2514
LNPDB_15104,Jayaraman2012,MC3,DSPE,DSPE-PEG2000,NIH3T3,siRNA,43.61,6.92,0.95,48.52,81.8,0.4,-8.2,88.1,5.01,0.755,571.5,8.79,0,7,7.5,50.1,19,0,0,Very Low,0.1509
LNPDB_15105,Dahlman2017,DOTAP,DSPC,DSPE-PEG2000,HepG2,mRNA,51.17,6.25,1.55,41.03,109.7,0.2,-11.6,87.2,4.59,0.683,726.2,10.45,0,6,7.01,33.1,8,2,0,Very Low,0.2014
LNPDB_15106,Rosenblum2020,OF-02,DOPC,C14-PEG2000,HepG2,siRNA,38.72,9.5,1.09,50.69,134.6,0.092,-7.4,66.3,11.97,0.581,626.7,7.44,1,6,5.17,56.1,15,2,1,High,0.652
LNPDB_15107,Fenton2016,C12-200,DPPC,DSPE-PEG2000,HUVEC,saRNA,38.46,6.16,3.65,51.72,62.3,0.194,-12.5,81.2,4.4,0.784,611.5,10.02,0,3,7.41,60.4,13,2,0,Very Low,0.1105
LNPDB_15108,Kulkarni2021,cKK-E12,DSPC,DMG-PEG2000,HepG2,mRNA,43.66,14.69,3.01,38.64,146.2,0.05,-12.1,79.0,6.65,0.821,804.3,8.88,0,2,6.67,67.7,12,2,0,Low,0.4053
LNPDB_15109,Kulkarni2021,L319,DSPC,DMG-PEG2000,MCF7,mRNA,38.02,9.31,1.46,51.21,110.7,0.077,4.4,85.4,3.47,0.382,542.2,8.76,1,4,5.3,79.7,8,2,1,Very High,0.8911
LNPDB_15110,Patel2017,MC3,DOPE,C14-PEG2000,HeLa,siRNA,50.91,3.0,3.81,42.28,99.1,0.229,-2.6,60.6,6.7,0.492,667.9,7.9,2,4,6.18,74.6,11,0,0,Very Low,0.0404
LNPDB_15111,Miao2020,A2-Iso5-2DC18,DSPC,DMG-PEG2000,HepG2,mRNA,41.15,10.6,1.92,46.32,81.4,0.248,-14.9,53.3,5.72,0.649,725.1,9.02,2,2,7.39,55.3,8,1,1,High,0.6524
LNPDB_15112,Maier2013,A2-Iso5-2DC18,DPPC,DSPE-PEG2000,HeLa,siRNA,38.08,11.66,2.78,47.48,111.0,0.352,2.1,70.1,4.98,0.754,738.9,8.76,1,2,7.97,67.2,17,0,0,Low,0.3172
LNPDB_15113,BioNTech2021,L319,DPPC,DSPE-PEG2000,MCF7,pDNA,36.76,8.74,2.78,51.72,76.7,0.092,-3.4,92.6,4.75,0.788,614.3,7.1,2,3,5.97,55.6,5,0,1,Very High,0.8213
LNPDB_15114,Billingsley2020,DODAP,DPPC,C14-PEG2000,RAW264.7,pDNA,34.4,5.93,2.42,57.24,55.1,0.101,6.7,85.8,4.31,0.629,685.3,7.08,1,7,5.6,48.8,13,0,0,Low,0.4599
LNPDB_15115,Semple2010,DLin-MC3-DMA,DSPC,DMG-PEG2000,NIH3T3,pDNA,36.23,9.69,2.26,51.82,80.7,0.104,-0.4,65.8,4.15,0.627,801.4,7.38,2,2,6.48,53.9,17,1,1,Very High,0.7661
LNPDB_15116,BioNTech2021,DODAP,DSPE,DSPE-PEG2000,RAW264.7,mRNA,37.9,8.55,2.53,51.02,92.1,0.058,-0.8,64.4,11.06,0.616,635.5,8.33,2,6,6.14,65.0,19,0,1,High,0.7043
LNPDB_15117,Billingsley2020,DLin-MC3-DMA,DSPC,DSPE-PEG2000,RAW264.7,siRNA,37.07,7.07,2.28,53.58,120.2,0.193,-13.6,60.6,11.97,0.591,616.8,6.65,3,6,7.13,62.4,9,1,0,Very Low,0.2383
LNPDB_15118,Rosenblum2020,DLin-MC3-DMA,DSPC,C14-PEG2000,HUVEC,pDNA,36.05,6.81,2.7,54.44,93.6,0.05,7.6,83.8,5.76,0.378,650.6,6.3,2,6,7.43,69.0,9,2,1,High,0.5967
LNPDB_15119,Semple2010,ALC-0315,DOPE,DSPE-PEG2000,Huh7,siRNA,52.59,10.47,2.73,34.21,70.9,0.134,-5.6,62.7,6.59,0.432,691.4,5.45,0,6,5.94,36.8,18,2,0,Very Low,0.1022
LNPDB_15120,Miao2020,DLin-MC3-DMA,DPPC,C14-PEG2000,MCF7,siRNA,33.82,12.71,2.08,51.39,82.0,0.183,13.4,93.1,8.09,0.389,590.7,6.4,1,5,6.83,53.4,15,2,0,Very Low,0.1166
LNPDB_15121,Kauffman2015,C12-200,DPPC,DMG-PEG2000,HUVEC,siRNA,40.88,11.38,3.38,44.35,100.6,0.3,-0.1,91.6,8.71,0.736,581.1,11.39,2,3,7.56,76.9,8,2,1,High,0.5934
LNPDB_15122,Dahlman2017,C12-200,DOPC,C14-PEG2000,RAW264.7,mRNA,43.56,4.82,1.83,49.8,121.4,0.4,-9.9,65.4,3.05,0.651,697.8,5.53,2,2,6.9,42.8,16,1,0,Very Low,0.1136
LNPDB_15123,Billingsley2020,DOTAP,DOPE,DMG-PEG2000,HepG2,mRNA,43.78,11.85,2.81,41.56,127.6,0.171,-9.0,73.7,8.8,0.71,596.5,8.5,1,2,6.87,74.6,15,2,0,Low,0.4747
LNPDB_15124,Rosenblum2020,Lipid5,DSPC,C14-PEG2000,HUVEC,pDNA,39.65,12.32,2.23,45.81,66.5,0.067,-1.8,71.3,3.31,0.648,723.9,7.08,2,3,5.29,42.1,15,2,0,Low,0.4659
LNPDB_15125,Jayaraman2012,Lipid5,DOPC,DSPE-PEG2000,A549,mRNA,38.56,14.18,1.8,45.46,101.5,0.397,3.3,74.0,1.58,0.904,687.7,6.14,0,5,6.82,68.5,10,1,0,Very Low,0.226
LNPDB_15126,Billingsley2020,MC3,DSPC,DMG-PEG2000,RAW264.7,pDNA,42.71,7.15,2.28,47.86,126.1,0.22,-5.5,82.3,8.49,0.486,625.4,11.29,2,5,7.35,62.6,5,0,0,Low,0.2599
LNPDB_15127,Jayaraman2012,C12-200,DSPC,DSPE-PEG2000,HUVEC,pDNA,41.6,9.83,1.97,46.6,77.0,0.1,-10.0,88.4,3.5,0.546,626.2,6.93,3,3,6.17,45.8,9,2,1,Very High,0.9185
LNPDB_15128,Rosenblum2020,SM-102,DPPC,C14-PEG2000,HUVEC,siRNA,38.45,11.7,3.03,46.82,171.6,0.235,-4.7,87.1,8.78,0.422,820.6,6.97,3,3,6.1,77.7,11,0,0,Low,0.4832
LNPDB_15129,Jayaraman2012,MC3,DSPE,DMG-PEG2000,Huh7,siRNA,30.63,8.42,2.42,58.53,86.2,0.05,-0.8,89.5,7.17,0.512,705.4,6.3,1,3,6.1,66.4,10,2,0,Low,0.47
LNPDB_15130,Kulkarni2021,ALC-0315,DOPE,DSPE-PEG2000,Huh7,mRNA,37.19,11.66,3.6,47.56,135.8,0.05,-14.6,79.2,12.49,0.754,679.6,9.36,0,4,7.16,48.0,7,2,1,Very High,0.9258
LNPDB_15131,Hassett2019,BAMEA-O16B,DSPE,DSPE-PEG2000,Huh7,mRNA,33.12,9.93,1.74,55.21,123.0,0.057,-7.7,95.0,6.58,0.386,575.7,8.53,0,2,6.14,40.3,7,0,1,Very High,0.8477
LNPDB_15132,Kauffman2015,cKK-E12,DPPC,C14-PEG2000,HepG2,siRNA,36.0,7.46,0.74,55.8,81.4,0.317,2.8,75.8,7.4,0.734,664.2,6.97,1,7,6.73,48.5,14,2,0,Low,0.4637
LNPDB_15133,Miao2020,Lipid9,DPPC,C14-PEG2000,Huh7,pDNA,40.2,7.72,2.82,49.27,100.5,0.151,-5.5,69.0,12.85,0.429,593.4,6.71,1,2,4.87,55.9,8,1,0,Low,0.2919
LNPDB_15134,Miao2020,cKK-E12,DSPC,DMG-PEG2000,RAW264.7,mRNA,42.15,13.75,3.88,40.22,150.6,0.137,-4.6,97.8,11.43,0.769,671.8,10.52,1,2,7.76,53.1,15,2,1,High,0.7118
LNPDB_15135,Semple2010,C12-200,DSPC,DMG-PEG2000,Huh7,siRNA,50.68,7.01,2.89,39.42,85.1,0.138,-0.0,89.5,3.68,0.548,660.0,7.59,0,4,8.28,82.5,6,1,0,Very Low,0.0652
LNPDB_15136,Dahlman2017,DOTAP,DOPE,DMG-PEG2000,Huh7,saRNA,36.78,6.5,1.75,54.98,105.5,0.075,0.6,55.4,6.88,0.454,535.5,6.62,1,7,6.36,59.9,9,2,1,High,0.5125
LNPDB_15137,BioNTech2021,ALC-0315,DOPC,C14-PEG2000,NIH3T3,siRNA,44.65,11.03,1.68,42.64,63.7,0.065,-10.1,94.1,4.32,0.431,490.4,7.27,3,7,8.31,59.6,12,0,1,High,0.6679
LNPDB_15138,Sabnis2018,ALC-0315,DPPC,DMG-PEG2000,HepG2,pDNA,41.84,9.91,4.12,44.14,111.4,0.134,-10.0,73.8,5.22,0.746,601.3,7.2,0,6,6.69,51.2,12,0,1,Very High,0.8455
LNPDB_15139,Rosenblum2020,Lipid9,DPPC,DSPE-PEG2000,HeLa,pDNA,47.78,6.07,2.2,43.96,88.6,0.336,-8.5,86.8,7.37,0.848,704.2,10.79,1,6,6.86,42.0,13,0,0,Very Low,0.1717
LNPDB_15140,Jayaraman2012,FTT5,DOPE,C14-PEG2000,A549,siRNA,43.46,8.44,1.69,46.41,117.0,0.056,-20.2,77.4,9.47,0.618,566.2,9.79,3,3,6.06,53.2,5,0,1,High,0.6894
LNPDB_15141,BioNTech2021,BAMEA-O16B,DOPC,DSPE-PEG2000,A549,mRNA,33.95,7.55,3.45,55.05,77.6,0.149,-22.5,93.4,3.56,0.559,590.2,9.02,3,2,7.21,36.8,17,2,0,Very Low,0.0843
LNPDB_15142,Billingsley2020,ALC-0315,DOPC,C14-PEG2000,HUVEC,pDNA,29.66,8.07,2.38,59.88,110.1,0.4,-10.9,67.1,2.75,0.579,527.2,6.58,3,7,6.93,61.9,8,2,0,Very Low,0.0511
LNPDB_15143,BioNTech2021,C12-200,DOPE,C14-PEG2000,HepG2,mRNA,41.87,17.57,0.88,39.68,90.0,0.4,4.4,74.8,4.08,0.488,692.0,8.29,1,7,6.97,49.6,10,1,0,Low,0.2527
LNPDB_15144,Miao2020,Lipid9,DOPE,C14-PEG2000,A549,pDNA,36.83,9.09,4.17,49.91,50.0,0.4,-15.0,73.9,9.32,0.338,584.8,9.04,1,2,5.69,48.4,6,0,0,Very Low,0.0369
LNPDB_15145,Kulkarni2021,Lipid5,DSPC,DSPE-PEG2000,MCF7,siRNA,34.12,7.36,2.97,55.56,102.7,0.095,-8.2,50.0,5.45,0.383,723.6,8.99,1,4,5.97,53.2,6,0,0,Very Low,0.1516
LNPDB_15146,Hassett2019,FTT5,DPPC,DSPE-PEG2000,HUVEC,siRNA,32.39,16.07,1.29,50.25,146.0,0.143,-0.2,89.3,3.17,0.529,541.8,8.12,2,6,4.5,83.1,19,1,0,Very Low,0.0875
LNPDB_15147,Dahlman2017,MC3,DPPC,DMG-PEG2000,HeLa,pDNA,40.97,12.66,3.62,42.75,72.0,0.228,-11.1,75.1,3.73,0.718,658.0,6.89,2,5,5.27,73.4,17,1,0,Low,0.3693
LNPDB_15148,Kauffman2015,DODAP,DPPC,C14-PEG2000,A549,mRNA,49.05,12.17,1.66,37.12,82.4,0.35,18.5,84.2,5.54,0.602,710.5,5.8,2,2,6.87,53.3,17,1,0,Very Low,0.2309
LNPDB_15149,BioNTech2021,Lipid5,DSPC,DSPE-PEG2000,HeLa,mRNA,37.55,7.5,1.61,53.34,148.8,0.061,-0.2,80.8,3.56,0.783,630.4,8.75,2,6,6.86,63.6,17,2,1,High,0.6292
LNPDB_15150,Billingsley2020,Lipid5,DSPE,C14-PEG2000,HUVEC,saRNA,43.54,13.57,1.79,41.1,118.2,0.34,4.7,87.4,3.65,0.854,617.1,9.96,3,2,6.18,74.8,8,2,1,High,0.7406
LNPDB_15151,Moderna2021,DODAP,DOPE,DSPE-PEG2000,A549,mRNA,39.39,12.45,4.05,44.11,90.6,0.4,-6.7,83.2,2.4,0.707,666.1,10.29,2,2,6.71,48.3,6,1,0,Very Low,0.1941
LNPDB_15152,Sabnis2018,Lipid9,DOPE,C14-PEG2000,NIH3T3,siRNA,32.26,10.44,4.14,53.16,109.3,0.201,10.7,82.0,4.55,0.672,621.2,6.2,3,6,7.04,58.4,5,0,0,Low,0.2677
LNPDB_15153,Semple2010,SM-102,DSPE,DSPE-PEG2000,HeLa,siRNA,44.41,4.85,2.06,48.68,82.9,0.303,2.3,77.5,4.91,0.631,629.9,8.01,1,5,7.06,59.1,11,2,0,Very Low,0.2088
LNPDB_15154,Kulkarni2021,L319,DSPC,C14-PEG2000,Huh7,saRNA,33.43,9.94,3.86,52.76,209.9,0.084,9.1,75.8,3.94,0.581,725.2,4.88,1,6,6.65,58.5,10,1,0,Very Low,0.0653
LNPDB_15155,Billingsley2020,MC3,DOPE,DMG-PEG2000,HeLa,mRNA,40.13,15.19,0.67,44.01,130.5,0.185,-10.5,97.1,3.32,0.724,587.5,6.75,1,2,5.66,49.7,8,2,1,High,0.5952
LNPDB_15156,BioNTech2021,DLin-MC3-DMA,DSPC,C14-PEG2000,NIH3T3,saRNA,37.95,10.66,3.23,48.16,167.0,0.4,1.4,77.6,10.79,0.736,621.7,7.5,2,2,6.98,51.5,19,0,0,Low,0.3107
LNPDB_15157,Miao2020,Lipid5,DSPE,DMG-PEG2000,RAW264.7,mRNA,45.36,8.87,3.59,42.18,102.8,0.378,-26.4,84.6,4.33,0.653,653.3,8.29,0,2,7.76,84.0,12,0,0,Very Low,0.0799
LNPDB_15158,Hassett2019,DODAP,DPPC,C14-PEG2000,RAW264.7,mRNA,33.65,9.31,3.71,53.33,68.2,0.245,11.0,82.8,8.45,0.662,599.3,6.43,2,5,8.12,59.9,17,0,0,Very Low,0.2494
LNPDB_15159,Billingsley2020,DODAP,DOPE,C14-PEG2000,RAW264.7,mRNA,42.35,9.52,2.56,45.57,116.3,0.14,-11.1,73.7,4.82,0.601,679.3,9.59,2,6,6.6,65.7,16,2,1,High,0.6456
