record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cargo_type,cell_line,IL_mol_pct,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,MW_gmol,LogP,HBD,HBA,RotBonds,TPSA,Frac_sp3C,N_rings,N_arom_rings,pKa_head,size_nm,PDI,zeta_mV,encap_eff_pct,transfection_prob,efficacy_class,efficacy_binary
LNP_17179,Kauffman2015,DODAP,DSPE,PEG2000-DMG,ASO,HeLa,17.46,55.8,24.06,2.68,712.0,5.402,0.0,2.0,22.0,70.14,0.494,0.0,0.0,6.78,146.5,0.0759,-14.0,79.8,0.479,Medium,0
LNP_17180,Semple2010,DODMA,DPPC,PEG2000-DSPE,ASO,HEK293,30.48,49.72,17.03,2.76,640.7,7.314,4.0,4.0,8.0,86.85,0.5593,0.0,1.0,7.89,39.3,0.1254,3.8,57.7,0.1596,Low,0
LNP_17181,Sabnis2018,BAMEA-O16B,DSPE,PEG1000-DMG,mRNA,PC3,49.51,35.76,10.68,4.05,631.4,5.821,4.0,3.0,20.0,32.2,0.3739,1.0,2.0,5.23,159.6,0.1696,-1.7,84.5,0.5561,Medium,1
LNP_17182,Hajj2019,L319,DOPE,PEG2000-DMG,siRNA,HEK293,17.7,60.94,19.22,2.14,599.2,8.092,0.0,6.0,17.0,69.12,0.3511,2.0,0.0,7.17,153.7,0.1332,15.3,87.9,0.2065,Low,0
LNP_17183,Lokugamage2019,DODAP,DPPC,PEG2000-DSG,siRNA,A549,27.6,50.78,20.38,1.24,758.7,10.28,3.0,5.0,19.0,95.34,0.5653,2.0,1.0,7.56,121.7,0.2183,-5.6,74.8,0.5704,Medium,1
LNP_17184,Patel2017,A18-Iso5-2DC18,DPPC,PEG2000-DMG,pDNA,MCF7,30.05,53.25,14.54,2.16,611.3,8.816,0.0,7.0,6.0,95.79,0.6469,2.0,1.0,7.53,45.7,0.099,-25.5,94.3,0.398,Medium,0
LNP_17185,Kauffman2015,FTT5,DOPE,PEG1000-DMG,siRNA,PC3,15.12,59.25,25.08,0.55,494.1,11.108,0.0,2.0,5.0,65.37,0.5712,0.0,1.0,6.2,67.3,0.1755,2.7,90.6,0.7859,High,1
LNP_17186,Jayaraman2012,A18-Iso5-2DC18,DSPC,PEG2000-DSPE,siRNA,RAW264.7,35.62,39.1,24.16,1.12,544.5,10.781,4.0,8.0,14.0,83.84,0.4342,0.0,1.0,7.31,95.4,0.3382,-14.5,79.6,0.7485,High,1
LNP_17187,Patel2017,cKK-E12,DPPC,PEG2000-DSG,pDNA,Huh7,36.01,40.17,21.39,2.43,627.2,9.122,4.0,3.0,21.0,86.11,0.6492,2.0,0.0,6.65,135.2,0.0989,-17.6,65.6,0.4411,Medium,0
LNP_17188,Jayaraman2012,DODAP,DSPC,PEG2000-DSPE,mRNA,HeLa,39.54,38.15,19.79,2.51,465.8,7.063,0.0,9.0,7.0,57.31,0.3951,1.0,0.0,8.4,94.6,0.1221,-13.3,91.9,0.5952,Medium,1
LNP_17189,Semple2010,DLin-MC3-DMA,DPPC,PEG2000-DSG,pDNA,MCF7,44.09,37.24,15.3,3.36,476.7,9.365,0.0,3.0,15.0,49.39,0.5285,3.0,2.0,6.18,115.0,0.0918,5.7,44.9,0.6449,Medium,1
LNP_17190,Kauffman2015,cKK-E12,DOPE,PEG2000-DSPE,siRNA,Jurkat,24.74,47.22,26.83,1.22,561.3,8.124,0.0,6.0,19.0,50.51,0.3943,2.0,1.0,6.82,38.7,0.0529,4.6,95.5,0.4663,Medium,0
LNP_17191,Miao2020,IM-23,DPPC,PEG2000-DSG,pDNA,MCF7,14.3,64.69,19.69,1.32,679.6,10.819,1.0,4.0,17.0,79.92,0.3275,3.0,0.0,4.87,312.0,0.1076,-27.2,87.7,0.0797,Low,0
LNP_17192,Jayaraman2012,C12-200,DSPE,PEG2000-DSPE,ASO,A549,36.52,38.99,23.14,1.36,711.7,9.621,2.0,5.0,6.0,46.83,0.5126,0.0,1.0,6.52,76.7,0.0877,-17.2,85.5,0.6382,Medium,1
LNP_17193,Jayaraman2012,DODAP,DOPC,PEG2000-DSG,siRNA,PC3,9.6,69.23,20.19,0.98,586.7,10.955,1.0,3.0,18.0,58.03,0.4914,1.0,1.0,6.74,198.9,0.1354,-2.6,84.2,0.0668,Low,0
LNP_17194,Hassett2019,DOTAP,DOPC,PEG2000-DMG,saRNA,A549,23.32,48.1,26.49,2.08,769.8,10.612,2.0,7.0,7.0,36.18,0.3901,3.0,2.0,6.99,57.8,0.2112,-14.2,82.5,0.1976,Low,0
LNP_17195,Hassett2019,IM-23,DSPC,PEG2000-DMG,saRNA,HEK293,25.6,53.34,20.23,0.82,733.1,6.262,2.0,5.0,22.0,47.36,0.4409,3.0,2.0,5.96,101.3,0.1597,-17.1,80.3,0.3459,Medium,0
LNP_17196,Billingsley2020,FTT5,DOPC,PEG2000-DSPE,siRNA,A549,38.65,37.12,22.61,1.62,786.1,9.961,2.0,5.0,6.0,62.99,0.5184,2.0,2.0,5.89,66.4,0.157,3.8,87.4,0.231,Low,0
LNP_17197,Jayaraman2012,SM-102,DOPC,PEG2000-DSPE,ASO,HEK293,48.58,37.46,11.94,2.02,540.9,10.337,3.0,2.0,11.0,75.68,0.6255,1.0,0.0,7.74,89.0,0.1492,-10.5,82.8,0.7805,High,1
LNP_17198,Miao2020,A18-Iso5-2DC18,DOPE,PEG2000-DSPE,mRNA,HeLa,16.68,54.6,25.72,2.99,860.4,10.57,4.0,7.0,20.0,72.65,0.4154,2.0,0.0,4.99,80.3,0.1041,-0.3,75.4,0.1507,Low,0
LNP_17199,Billingsley2020,L319,DOPC,PEG2000-DMG,pDNA,Jurkat,33.99,41.02,19.28,5.72,568.8,8.184,1.0,6.0,16.0,68.7,0.5508,1.0,1.0,5.4,65.6,0.0675,15.0,84.7,0.2167,Low,0
LNP_17200,Maier2013,ALC-0315,DOPE,PEG2000-DSPE,siRNA,HEK293,35.67,45.94,16.48,1.91,662.9,7.35,3.0,8.0,8.0,45.3,0.5666,3.0,2.0,8.25,136.7,0.1723,12.7,90.8,0.8001,High,1
LNP_17201,Lokugamage2019,ALC-0315,DSPC,PEG2000-DSPE,pDNA,Huh7,28.25,56.04,14.7,1.02,724.6,9.325,1.0,7.0,7.0,90.08,0.5736,2.0,0.0,7.23,196.9,0.1107,8.0,91.6,0.2853,Low,0
LNP_17202,Akinc2008,BAMEA-O16B,DOPE,PEG2000-DSPE,pDNA,HeLa,20.28,52.74,23.08,3.9,725.1,12.092,3.0,6.0,15.0,51.03,0.4053,0.0,1.0,7.27,71.5,0.1325,7.9,93.2,0.6471,Medium,1
LNP_17203,Semple2010,DODAP,DSPE,PEG1000-DMG,siRNA,MCF7,41.85,41.05,14.74,2.36,855.7,6.425,3.0,3.0,16.0,56.55,0.4733,3.0,2.0,6.73,102.2,0.1124,18.6,73.6,0.1272,Low,0
LNP_17204,Miao2020,cKK-E12,DPPC,PEG1000-DMG,siRNA,HEK293,22.53,48.06,28.12,1.29,507.0,11.792,1.0,8.0,10.0,70.76,0.5782,3.0,0.0,8.11,136.1,0.1726,-9.7,84.4,0.5815,Medium,1
LNP_17205,Dahlman2017,FTT5,DSPE,PEG2000-DSPE,pDNA,PC3,28.5,50.19,18.85,2.47,642.2,7.898,0.0,9.0,24.0,94.69,0.4873,0.0,2.0,6.72,133.2,0.201,-3.6,90.0,0.6795,High,1
LNP_17206,Sabnis2018,FTT5,DSPC,PEG1000-DMG,pDNA,HEK293,39.86,36.77,22.66,0.72,736.2,6.808,4.0,7.0,10.0,43.36,0.7099,2.0,2.0,6.75,154.9,0.118,-34.3,61.6,0.7368,High,1
LNP_17207,Kulkarni2019,cKK-E12,DPPC,PEG1000-DMG,mRNA,Huh7,33.29,47.56,18.5,0.66,573.7,4.553,4.0,5.0,5.0,57.79,0.5013,1.0,1.0,6.11,71.2,0.0981,24.7,97.7,0.5988,Medium,1
LNP_17208,Kauffman2015,cKK-E12,DOPE,PEG2000-DSG,mRNA,HeLa,37.67,39.75,21.62,0.96,331.1,9.31,3.0,2.0,19.0,62.02,0.5805,2.0,0.0,7.05,170.8,0.2026,0.3,66.2,0.8253,High,1
LNP_17209,Jayaraman2012,ALC-0315,DOPE,PEG1000-DMG,siRNA,A549,30.37,50.11,16.33,3.18,765.7,6.182,4.0,2.0,6.0,68.69,0.2525,0.0,2.0,9.3,42.0,0.1689,-11.9,76.5,0.8891,High,1
LNP_17210,Hajj2019,OF-02,DPPC,PEG2000-DSG,mRNA,HEK293,12.4,56.87,28.97,1.76,875.4,5.729,4.0,3.0,9.0,29.67,0.4647,0.0,2.0,6.85,111.4,0.1399,-2.6,82.0,0.3638,Medium,0
LNP_17211,Hajj2019,IM-23,DPPC,PEG2000-DSG,siRNA,Jurkat,15.56,59.66,23.14,1.64,778.4,7.373,1.0,3.0,10.0,57.75,0.7614,1.0,1.0,6.13,50.4,0.1053,3.2,87.0,0.7761,High,1
LNP_17212,Miao2020,DODAP,DSPE,PEG2000-DMG,saRNA,MCF7,36.12,46.4,15.85,1.63,572.6,7.66,3.0,3.0,7.0,12.74,0.5567,1.0,0.0,6.15,49.4,0.2336,-12.3,75.0,0.7854,High,1
LNP_17213,Semple2010,OF-02,DPPC,PEG2000-DSG,ASO,Jurkat,26.47,57.96,14.48,1.09,707.0,11.331,1.0,8.0,12.0,59.15,0.6362,1.0,2.0,6.15,80.0,0.1431,5.7,70.9,0.1418,Low,0
LNP_17214,Miao2020,OF-02,DSPC,PEG2000-DMG,siRNA,PC3,22.69,52.55,23.75,1.02,635.7,9.676,4.0,6.0,17.0,83.97,0.4248,2.0,0.0,6.94,63.0,0.1525,-21.2,85.2,0.4125,Medium,0
LNP_17215,Fenton2016,DODAP,DSPE,PEG2000-DSG,pDNA,A549,39.29,46.95,12.14,1.62,652.0,12.752,1.0,7.0,17.0,43.88,0.5075,0.0,0.0,6.17,182.4,0.1875,13.9,88.1,0.3909,Medium,0
LNP_17216,Sabnis2018,OF-02,DSPE,PEG2000-DSG,pDNA,Jurkat,33.6,40.78,22.43,3.19,563.2,10.827,1.0,9.0,14.0,58.57,0.4372,2.0,0.0,5.42,107.7,0.0851,14.6,64.3,0.5168,Medium,1
LNP_17217,Dahlman2017,cKK-E12,DSPE,PEG1000-DMG,siRNA,HeLa,41.47,39.86,17.7,0.96,700.5,7.903,2.0,8.0,15.0,65.74,0.531,1.0,0.0,5.54,93.8,0.1018,14.2,58.7,0.3484,Medium,0
LNP_17218,Miao2020,BAMEA-O16B,DPPC,PEG2000-DMG,pDNA,A549,31.78,51.01,15.45,1.76,625.1,7.123,3.0,7.0,17.0,26.74,0.5909,1.0,1.0,7.34,43.6,0.1612,26.0,65.9,0.1956,Low,0
LNP_17219,Billingsley2020,BAMEA-O16B,DSPE,PEG2000-DSPE,pDNA,HEK293,21.66,54.99,19.6,3.75,535.1,8.276,0.0,6.0,23.0,67.56,0.492,3.0,1.0,5.85,83.7,0.0968,-17.9,59.9,0.0769,Low,0
LNP_17220,Billingsley2020,DLin-MC3-DMA,DOPE,PEG1000-DMG,siRNA,RAW264.7,39.6,39.98,14.81,5.6,545.7,5.254,4.0,5.0,14.0,33.55,0.5955,2.0,2.0,4.93,213.2,0.1654,-41.0,79.7,0.2243,Low,0
LNP_17221,Sabnis2018,L319,DOPE,PEG2000-DSPE,ASO,PC3,17.85,63.0,15.43,3.72,441.9,7.261,3.0,9.0,13.0,48.43,0.4092,2.0,1.0,7.05,40.2,0.1206,-2.0,81.8,0.0351,Low,0
LNP_17222,Lokugamage2019,IM-23,DOPC,PEG1000-DMG,siRNA,HeLa,35.96,43.11,19.62,1.31,795.8,10.889,3.0,5.0,22.0,87.74,0.4853,3.0,0.0,5.77,127.4,0.196,12.8,83.8,0.6404,Medium,1
LNP_17223,Sabnis2018,IM-23,DPPC,PEG2000-DSG,mRNA,MCF7,29.15,45.34,23.84,1.67,770.9,7.928,1.0,9.0,8.0,51.44,0.5352,2.0,1.0,6.35,76.7,0.2419,2.5,77.4,0.7951,High,1
LNP_17224,Sabnis2018,Lipid5,DSPC,PEG2000-DSPE,siRNA,Huh7,44.57,35.02,18.07,2.33,738.2,5.637,3.0,8.0,10.0,17.94,0.3351,0.0,0.0,5.39,72.7,0.2253,18.8,91.9,0.1611,Low,0
LNP_17225,Akinc2008,FTT5,DSPC,PEG1000-DMG,pDNA,Huh7,12.7,55.49,28.3,3.51,510.1,5.448,4.0,8.0,5.0,72.27,0.5643,0.0,1.0,6.83,104.4,0.2498,-2.3,85.7,0.2334,Low,0
LNP_17226,Maier2013,DODMA,DPPC,PEG2000-DMG,siRNA,A549,43.59,34.59,20.82,1.0,810.7,4.771,1.0,8.0,8.0,62.17,0.556,2.0,0.0,7.0,147.8,0.1662,-10.9,97.2,0.4665,Medium,0
LNP_17227,Billingsley2020,L319,DOPE,PEG2000-DSG,mRNA,A549,22.26,52.2,22.24,3.31,726.8,6.046,0.0,8.0,24.0,49.76,0.573,3.0,0.0,6.41,102.1,0.1043,0.9,78.7,0.1649,Low,0
LNP_17228,Semple2010,cKK-E12,DSPE,PEG2000-DSPE,pDNA,HeLa,10.19,62.27,23.31,4.22,543.6,8.257,2.0,9.0,10.0,37.78,0.3182,0.0,0.0,6.26,173.4,0.2075,4.9,94.4,0.2466,Low,0
LNP_17229,Kulkarni2019,DODAP,DPPC,PEG2000-DSPE,pDNA,PC3,31.52,37.36,28.95,2.17,670.6,5.518,3.0,8.0,22.0,40.1,0.7563,2.0,2.0,6.54,90.6,0.077,8.3,83.8,0.8865,High,1
LNP_17230,Hassett2019,cKK-E12,DOPC,PEG2000-DSPE,pDNA,RAW264.7,17.69,60.13,19.12,3.06,507.7,5.646,0.0,8.0,11.0,76.82,0.595,2.0,0.0,6.12,145.5,0.1909,-21.8,77.3,0.5242,Medium,1
LNP_17231,Jayaraman2012,FTT5,DPPC,PEG1000-DMG,siRNA,RAW264.7,25.85,48.02,24.91,1.23,612.4,8.909,3.0,8.0,22.0,79.95,0.4446,0.0,2.0,5.74,60.5,0.1317,-6.2,73.5,0.9044,High,1
LNP_17232,Lokugamage2019,SM-102,DPPC,PEG2000-DMG,pDNA,HeLa,43.0,35.09,19.86,2.05,622.6,7.04,3.0,6.0,22.0,51.11,0.632,1.0,1.0,5.82,79.8,0.0914,9.8,84.9,0.7248,High,1
LNP_17233,Fenton2016,cKK-E12,DSPE,PEG2000-DSG,mRNA,RAW264.7,36.72,48.64,10.5,4.14,629.0,6.641,1.0,5.0,8.0,41.37,0.5646,1.0,1.0,7.92,134.0,0.2992,-2.6,93.7,0.1972,Low,0
LNP_17234,Hassett2019,cKK-E12,DPPC,PEG2000-DSG,mRNA,RAW264.7,18.23,52.79,25.28,3.7,657.5,7.779,1.0,4.0,6.0,40.03,0.5683,1.0,1.0,6.85,145.0,0.063,-19.3,81.2,0.1934,Low,0
LNP_17235,Patel2017,cKK-E12,DOPE,PEG2000-DSPE,mRNA,HEK293,41.66,33.14,22.69,2.51,621.4,12.111,2.0,8.0,7.0,66.58,0.6238,3.0,2.0,6.4,124.5,0.0696,-10.8,83.2,0.7446,High,1
LNP_17236,Lokugamage2019,DLin-MC3-DMA,DOPC,PEG1000-DMG,pDNA,Huh7,24.46,49.89,23.97,1.68,626.1,8.228,3.0,8.0,12.0,60.93,0.4084,1.0,1.0,4.46,79.6,0.2159,-28.9,82.6,0.8022,High,1
LNP_17237,Dahlman2017,FTT5,DOPE,PEG1000-DMG,saRNA,RAW264.7,50.58,26.3,22.21,0.91,597.4,9.432,0.0,3.0,17.0,37.05,0.563,2.0,2.0,6.89,128.5,0.1143,3.2,47.2,0.0381,Low,0
LNP_17238,Miao2020,BAMEA-O16B,DOPC,PEG2000-DMG,siRNA,PC3,44.94,32.39,21.44,1.22,638.2,8.335,1.0,7.0,9.0,33.69,0.3954,3.0,2.0,5.63,91.5,0.0794,16.8,86.7,0.5015,Medium,1
LNP_17239,Kauffman2015,DOTAP,DOPE,PEG1000-DMG,mRNA,PC3,18.42,58.23,21.55,1.81,491.6,7.664,4.0,2.0,11.0,53.62,0.5939,3.0,2.0,5.62,196.8,0.2676,-4.2,86.2,0.5178,Medium,1
LNP_17240,Patel2017,cKK-E12,DSPE,PEG1000-DMG,pDNA,RAW264.7,43.52,39.21,14.57,2.7,694.4,10.113,2.0,3.0,16.0,22.99,0.441,2.0,2.0,5.97,246.9,0.1489,-1.1,73.3,0.9189,High,1
LNP_17241,Sabnis2018,A18-Iso5-2DC18,DSPC,PEG2000-DSPE,mRNA,MCF7,29.18,43.64,23.62,3.55,643.5,6.604,3.0,5.0,18.0,72.39,0.416,2.0,2.0,6.66,83.6,0.1353,-13.6,74.4,0.6188,Medium,1
LNP_17242,Hassett2019,OF-02,DSPE,PEG2000-DSPE,pDNA,PC3,49.76,32.02,16.06,2.16,402.1,3.291,3.0,7.0,14.0,56.68,0.564,3.0,1.0,5.72,120.6,0.1467,-18.2,83.4,0.3787,Medium,0
LNP_17243,Miao2020,IM-23,DPPC,PEG2000-DSPE,siRNA,RAW264.7,13.08,55.76,28.98,2.18,503.8,4.113,0.0,8.0,6.0,28.46,0.6206,1.0,0.0,5.85,102.3,0.1526,-15.5,85.7,0.7725,High,1
LNP_17244,Hajj2019,DODMA,DPPC,PEG2000-DMG,saRNA,HEK293,40.65,34.58,20.69,4.08,633.1,5.725,4.0,5.0,21.0,75.73,0.4201,1.0,2.0,6.14,59.5,0.1125,16.6,89.0,0.0984,Low,0
LNP_17245,Kulkarni2019,A18-Iso5-2DC18,DSPE,PEG1000-DMG,mRNA,RAW264.7,22.22,51.13,25.54,1.12,666.4,9.058,4.0,3.0,15.0,74.12,0.6811,0.0,1.0,5.31,178.4,0.1745,-7.3,85.9,0.0497,Low,0
LNP_17246,Akinc2008,DODAP,DPPC,PEG1000-DMG,mRNA,HeLa,23.35,53.81,20.4,2.44,601.5,8.333,2.0,4.0,12.0,57.08,0.4893,0.0,2.0,6.53,83.2,0.1035,-0.6,79.9,0.5755,Medium,1
LNP_17247,Lokugamage2019,DODAP,DSPC,PEG2000-DSG,mRNA,HeLa,30.61,34.16,32.95,2.28,718.6,7.266,4.0,8.0,20.0,30.42,0.3685,3.0,0.0,5.68,94.9,0.0795,-24.7,50.0,0.4391,Medium,0
LNP_17248,Hassett2019,DODAP,DSPE,PEG2000-DSPE,mRNA,PC3,22.81,56.52,18.38,2.29,685.2,10.999,4.0,4.0,22.0,58.83,0.6505,2.0,2.0,5.39,167.9,0.1366,-14.5,67.5,0.478,Medium,0
LNP_17249,Kauffman2015,A18-Iso5-2DC18,DPPC,PEG2000-DSPE,mRNA,PC3,49.75,33.54,14.22,2.49,638.7,7.86,3.0,6.0,23.0,94.05,0.3761,3.0,0.0,6.32,103.8,0.0732,-10.7,79.7,0.2835,Low,0
LNP_17250,Akinc2008,C12-200,DOPE,PEG1000-DMG,pDNA,Jurkat,18.46,53.12,26.21,2.21,809.3,7.295,0.0,2.0,11.0,25.88,0.5812,0.0,1.0,5.14,165.1,0.3035,-14.1,81.5,0.4596,Medium,0
LNP_17251,Maier2013,cKK-E12,DSPE,PEG1000-DMG,pDNA,HeLa,30.17,52.93,15.95,0.94,451.0,12.8,1.0,9.0,6.0,53.56,0.6568,2.0,1.0,6.5,59.3,0.1925,-12.5,91.6,0.8196,High,1
LNP_17252,Kauffman2015,cKK-E12,DPPC,PEG2000-DSG,ASO,HEK293,23.94,52.57,22.67,0.82,716.8,5.945,3.0,5.0,5.0,48.54,0.4644,3.0,0.0,6.7,65.5,0.1089,-4.7,77.5,0.4639,Medium,0
LNP_17253,Billingsley2020,C12-200,DSPC,PEG2000-DSPE,siRNA,PC3,34.44,46.48,16.42,2.65,711.7,11.255,1.0,5.0,23.0,54.24,0.4424,2.0,2.0,5.66,131.6,0.1306,4.6,84.1,0.1188,Low,0
LNP_17254,Sabnis2018,BAMEA-O16B,DOPC,PEG2000-DSG,siRNA,RAW264.7,31.25,49.92,16.98,1.86,603.1,7.089,1.0,7.0,18.0,65.26,0.3611,1.0,1.0,7.24,32.6,0.1395,2.1,84.8,0.1914,Low,0
LNP_17255,Dahlman2017,ALC-0315,DPPC,PEG2000-DSG,siRNA,MCF7,29.52,52.5,16.14,1.85,531.3,7.387,0.0,4.0,13.0,61.88,0.7041,1.0,0.0,6.48,267.2,0.1156,-2.4,81.9,0.6056,Medium,1
LNP_17256,Maier2013,ALC-0315,DPPC,PEG2000-DSG,siRNA,PC3,44.96,32.84,19.5,2.7,831.1,12.427,0.0,9.0,12.0,83.23,0.455,2.0,0.0,5.24,64.3,0.2492,-5.2,90.9,0.1628,Low,0
LNP_17257,Dahlman2017,OF-02,DSPC,PEG2000-DSG,ASO,PC3,31.89,55.08,10.39,2.64,533.4,12.924,0.0,5.0,22.0,7.77,0.3717,3.0,1.0,7.65,188.6,0.311,1.0,81.4,0.1097,Low,0
LNP_17258,Miao2020,Lipid5,DSPC,PEG2000-DSPE,saRNA,HeLa,21.59,54.76,20.06,3.6,614.4,6.677,3.0,9.0,15.0,99.84,0.467,3.0,0.0,6.44,83.6,0.0944,-4.8,91.9,0.1898,Low,0
LNP_17259,Semple2010,DOTAP,DOPC,PEG2000-DSG,pDNA,HEK293,35.9,42.64,17.98,3.48,612.9,6.963,0.0,9.0,11.0,46.4,0.4925,2.0,1.0,7.36,143.6,0.2954,2.7,97.4,0.4459,Medium,0
LNP_17260,Fenton2016,cKK-E12,DSPE,PEG1000-DMG,mRNA,RAW264.7,22.58,52.94,21.36,3.12,406.7,7.522,2.0,3.0,8.0,74.35,0.5698,2.0,2.0,6.41,154.4,0.0597,-23.2,76.0,0.6586,Medium,1
LNP_17261,Miao2020,OF-02,DOPC,PEG2000-DSG,ASO,Jurkat,39.76,44.57,14.32,1.34,711.1,11.649,4.0,2.0,9.0,59.82,0.4961,1.0,2.0,5.77,91.2,0.1986,3.0,75.5,0.7461,High,1
LNP_17262,Lokugamage2019,FTT5,DPPC,PEG2000-DMG,pDNA,HeLa,37.7,45.51,15.3,1.49,573.2,8.056,3.0,8.0,5.0,65.29,0.6057,0.0,2.0,7.56,85.3,0.0963,-6.2,89.6,0.4117,Medium,0
LNP_17263,Maier2013,DODMA,DOPC,PEG1000-DMG,saRNA,MCF7,47.26,36.23,14.25,2.25,730.2,4.837,0.0,2.0,23.0,69.11,0.4927,2.0,1.0,6.84,166.5,0.1999,-1.7,83.5,0.3658,Medium,0
LNP_17264,Billingsley2020,L319,DSPE,PEG2000-DSPE,siRNA,Huh7,25.35,52.79,20.55,1.31,774.7,7.574,3.0,9.0,13.0,53.02,0.6517,3.0,0.0,7.0,120.7,0.0546,11.1,77.4,0.262,Low,0
LNP_17265,Akinc2008,BAMEA-O16B,DSPC,PEG1000-DMG,mRNA,HEK293,31.6,33.65,30.37,4.39,720.9,10.97,0.0,4.0,11.0,69.39,0.3903,2.0,1.0,6.3,183.9,0.4002,16.9,74.9,0.2115,Low,0
LNP_17266,Akinc2008,DODAP,DSPE,PEG2000-DMG,pDNA,MCF7,20.18,55.03,24.02,0.77,828.9,8.596,3.0,2.0,14.0,77.33,0.6753,1.0,1.0,7.09,67.3,0.1822,15.9,69.8,0.3258,Low,0
LNP_17267,Lokugamage2019,DODMA,DPPC,PEG2000-DSG,ASO,HEK293,38.16,39.64,18.23,3.97,929.8,7.45,0.0,3.0,16.0,90.27,0.3349,3.0,0.0,5.59,87.3,0.2101,3.4,89.0,0.2064,Low,0
LNP_17268,Akinc2008,DLin-MC3-DMA,DPPC,PEG2000-DSPE,mRNA,MCF7,34.94,42.2,21.64,1.21,682.4,7.859,3.0,8.0,7.0,32.33,0.3235,3.0,0.0,7.1,93.2,0.1989,-24.8,73.2,0.5584,Medium,1
LNP_17269,Sabnis2018,SM-102,DOPE,PEG2000-DMG,siRNA,PC3,11.43,63.53,22.96,2.09,534.7,6.58,0.0,8.0,16.0,24.0,0.533,1.0,1.0,5.98,137.9,0.176,-17.6,64.1,0.044,Low,0
LNP_17270,Akinc2008,Lipid5,DSPE,PEG2000-DSPE,mRNA,HEK293,31.99,41.42,25.01,1.58,589.4,10.427,2.0,8.0,24.0,55.04,0.6864,1.0,0.0,5.92,121.2,0.1813,-26.2,71.1,0.7997,High,1
LNP_17271,Lokugamage2019,DODMA,DSPE,PEG2000-DMG,siRNA,Huh7,36.48,47.52,13.04,2.96,359.4,8.835,1.0,4.0,19.0,57.97,0.5698,0.0,1.0,6.35,116.3,0.1753,2.3,84.2,0.7131,High,1
LNP_17272,Fenton2016,DLin-MC3-DMA,DSPE,PEG1000-DMG,mRNA,HeLa,39.21,36.04,24.15,0.6,931.5,8.064,4.0,8.0,20.0,40.57,0.632,0.0,0.0,5.4,63.1,0.1309,-2.7,89.4,0.7372,High,1
LNP_17273,Jayaraman2012,OF-02,DOPE,PEG2000-DMG,siRNA,HeLa,24.49,60.03,13.57,1.92,551.5,6.832,3.0,7.0,13.0,40.62,0.6196,1.0,0.0,6.95,104.1,0.0907,-33.1,97.0,0.4128,Medium,0
LNP_17274,Dahlman2017,ALC-0315,DOPE,PEG2000-DSPE,saRNA,Huh7,44.03,28.27,25.84,1.85,454.6,7.751,4.0,6.0,16.0,18.17,0.667,1.0,2.0,6.7,104.1,0.0738,20.0,61.2,0.2316,Low,0
LNP_17275,Akinc2008,ALC-0315,DSPE,PEG2000-DSPE,pDNA,MCF7,24.14,52.49,21.62,1.76,679.7,9.5,0.0,9.0,23.0,23.95,0.5547,3.0,2.0,6.21,91.0,0.1181,10.1,94.4,0.8853,High,1
LNP_17276,Patel2017,DOTAP,DPPC,PEG2000-DSG,siRNA,PC3,12.16,54.58,27.95,5.31,711.9,8.144,4.0,2.0,18.0,73.8,0.5887,1.0,0.0,7.34,133.9,0.0902,-7.7,96.1,0.7359,High,1
LNP_17277,Hassett2019,DODMA,DOPE,PEG1000-DMG,pDNA,A549,10.53,59.97,22.9,6.6,741.3,8.965,0.0,6.0,17.0,73.33,0.4977,3.0,1.0,7.62,100.5,0.1728,-16.9,74.9,0.1066,Low,0
LNP_17278,Billingsley2020,DODMA,DSPC,PEG2000-DSG,siRNA,RAW264.7,21.29,54.28,22.76,1.67,757.4,10.732,2.0,4.0,13.0,67.08,0.3505,3.0,2.0,6.35,105.5,0.1767,-24.2,76.8,0.028,Low,0
LNP_17279,Patel2017,DODAP,DOPE,PEG2000-DSPE,mRNA,Huh7,27.73,50.14,19.64,2.49,518.4,6.749,1.0,6.0,22.0,47.14,0.4674,3.0,1.0,5.87,195.9,0.1382,-2.0,77.2,0.5476,Medium,1
LNP_17280,Dahlman2017,A18-Iso5-2DC18,DPPC,PEG1000-DMG,mRNA,PC3,37.13,42.76,18.07,2.04,735.9,7.943,2.0,3.0,15.0,76.27,0.5481,2.0,0.0,5.18,71.1,0.1296,-9.0,77.0,0.0939,Low,0
LNP_17281,Kauffman2015,BAMEA-O16B,DSPC,PEG2000-DMG,mRNA,PC3,48.43,33.4,15.79,2.38,726.2,6.87,3.0,4.0,11.0,60.24,0.5543,0.0,1.0,6.92,95.3,0.1385,4.6,94.3,0.1563,Low,0
LNP_17282,Jayaraman2012,DLin-MC3-DMA,DOPC,PEG2000-DMG,mRNA,MCF7,48.21,32.54,17.94,1.31,685.8,8.706,2.0,3.0,11.0,69.51,0.5084,1.0,1.0,8.51,118.2,0.0738,-16.9,62.8,0.6157,Medium,1
LNP_17283,Miao2020,ALC-0315,DPPC,PEG2000-DSG,ASO,Huh7,42.67,44.83,11.63,0.88,553.2,8.476,1.0,7.0,8.0,19.84,0.4319,1.0,1.0,7.56,88.0,0.0988,11.0,94.5,0.1765,Low,0
