record_id,source,cell_line,IL_mol_pct,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,Frac_sp3C,MW,LogP,pKa,HBD,HBA,RotBonds,TPSA,Size_nm,PDI,Zeta_mV,EE_pct,NP_ratio,efficacy
LNP_17948,Fenton2016,HEK293,42.14,43.02,12.18,2.66,0.5352,930.42,11.589,5.718,3,3,15,87.76,81.8,0.0982,-0.84,89.84,19.01,Medium
LNP_17949,Kauffman2015,HepG2,45.31,36.19,15.56,2.94,0.554,914.61,12.192,7.724,1,7,11,5.33,54.0,0.2536,3.17,92.16,7.66,Low
LNP_17950,Sabnis2018,Jurkat,48.55,36.32,12.59,2.53,0.5434,779.7,10.176,5.378,0,6,15,40.39,110.9,0.1182,-7.25,85.74,12.91,Low
LNP_17951,Kauffman2015,HepG2,51.82,37.99,7.92,2.27,0.6569,636.14,12.263,7.127,0,3,8,83.06,139.0,0.0863,-3.03,92.7,8.11,Low
LNP_17952,Dahlman2017,RAW264.7,39.08,41.89,17.68,1.35,0.6695,715.95,8.142,6.831,0,6,11,67.27,101.5,0.0843,3.02,97.15,6.78,High
LNP_17953,Sabnis2018,RAW264.7,48.81,41.32,9.08,0.8,0.4617,714.76,10.608,6.497,3,2,13,53.91,52.6,0.1864,-1.63,79.07,6.22,High
LNP_17954,Kulkarni2019,HEK293,50.34,32.77,15.28,1.61,0.6373,779.67,10.667,6.863,1,7,8,34.17,74.4,0.1508,-1.47,95.65,16.53,Medium
LNP_17955,Billingsley2020,HEK293,45.83,39.18,13.4,1.59,0.4637,701.6,8.401,6.792,1,4,9,92.11,121.6,0.1425,1.23,95.14,18.78,High
LNP_17956,Patel2020,A549,48.76,41.21,8.18,1.85,0.6745,651.18,4.103,6.506,2,2,6,102.79,61.8,0.1137,-0.82,78.2,4.7,Medium
LNP_17957,Sabnis2018,HepG2,44.89,39.43,14.24,1.44,0.5111,756.76,11.389,7.649,2,8,11,30.54,92.9,0.0649,-0.44,97.46,3.53,Medium
LNP_17958,Dahlman2017,HeLa,46.31,39.21,12.38,2.09,0.6429,652.35,7.768,5.807,3,9,5,56.83,97.3,0.144,-2.21,93.86,18.05,Medium
LNP_17959,Kauffman2015,RAW264.7,40.92,44.13,14.08,0.87,0.536,735.95,11.229,6.714,3,5,19,85.22,118.9,0.1243,5.99,95.42,19.77,High
LNP_17960,Billingsley2020,HepG2,42.17,45.13,10.9,1.8,0.6601,585.54,7.039,5.538,0,8,5,57.09,113.4,0.1003,-3.28,81.58,13.32,Low
LNP_17961,Miao2020,MCF-7,53.33,37.69,7.53,1.45,0.6321,614.26,8.337,5.996,1,4,19,66.29,88.5,0.07,-3.26,90.9,9.01,Medium
LNP_17962,Dahlman2017,HepG2,40.68,46.41,11.39,1.52,0.466,615.42,4.699,6.435,0,6,13,44.1,168.2,0.0885,-5.7,93.63,2.99,Low
LNP_17963,Kauffman2015,HeLa,48.38,37.34,12.63,1.65,0.5176,782.49,7.327,6.756,0,2,14,88.13,125.3,0.1429,-7.28,86.1,7.04,High
LNP_17964,Sabnis2018,HeLa,44.8,45.6,7.76,1.83,0.6547,799.16,7.211,8.067,1,9,16,69.92,58.0,0.1415,10.54,91.65,1.93,Low
LNP_17965,Miao2020,HepG2,48.81,36.7,12.69,1.8,0.6043,548.07,8.519,5.873,4,9,18,71.48,74.8,0.197,13.64,84.01,7.04,High
LNP_17966,Sabnis2018,MCF-7,43.25,39.6,13.64,3.51,0.6398,663.42,8.513,5.552,4,2,13,62.5,141.6,0.1479,4.48,95.86,5.06,Low
LNP_17967,Dahlman2017,HEK293,47.22,44.02,7.93,0.83,0.458,483.29,8.874,6.659,0,2,6,29.65,102.0,0.159,-4.24,94.3,6.91,Low
LNP_17968,Patel2020,Jurkat,42.69,40.35,15.65,1.31,0.478,588.16,12.307,6.786,4,2,16,12.39,83.8,0.1725,-13.62,99.53,6.55,Medium
LNP_17969,Billingsley2020,RAW264.7,40.76,42.02,15.1,2.12,0.5953,521.5,5.436,6.313,3,3,9,8.78,136.4,0.0804,-5.24,89.53,7.19,High
LNP_17970,Dahlman2017,HeLa,38.92,44.34,14.22,2.52,0.6645,856.21,9.188,6.879,3,3,6,74.67,86.1,0.1904,2.34,87.5,8.63,Low
LNP_17971,Sabnis2018,HEK293,48.59,38.62,10.47,2.32,0.5007,720.55,8.872,6.647,3,2,11,68.09,108.2,0.1149,-6.9,92.53,11.95,High
LNP_17972,Kulkarni2019,HepG2,41.84,42.83,14.13,1.2,0.4702,599.06,11.097,6.93,2,2,8,47.85,56.5,0.0596,-10.1,96.69,16.22,High
LNP_17973,Billingsley2020,MCF-7,41.76,42.05,15.54,0.65,0.4937,493.7,6.792,5.056,3,2,19,52.84,188.1,0.1954,4.23,96.99,12.26,Low
LNP_17974,Hajj2019,Jurkat,48.31,41.69,8.34,1.66,0.5667,709.6,5.386,7.163,3,2,6,46.61,192.8,0.1012,-0.51,95.4,1.27,Low
LNP_17975,Patel2020,MCF-7,42.94,42.82,11.16,3.08,0.434,580.54,8.304,6.778,2,4,8,86.04,188.0,0.0684,2.97,95.6,3.13,Low
LNP_17976,Hajj2019,RAW264.7,48.85,41.01,8.26,1.87,0.6181,491.92,10.863,7.321,0,5,8,66.31,145.3,0.0829,8.92,86.9,19.35,Medium
LNP_17977,Hajj2019,RAW264.7,44.44,43.2,9.79,2.57,0.3859,704.8,7.822,7.326,2,9,12,83.43,119.9,0.1796,13.19,89.52,9.39,Low
LNP_17978,Miao2020,MCF-7,56.41,33.97,8.32,1.3,0.4424,619.94,10.977,5.176,1,7,11,92.18,75.5,0.0956,7.48,91.92,19.48,Low
LNP_17979,Kulkarni2019,MCF-7,40.37,43.77,14.16,1.69,0.3908,720.92,6.833,7.875,3,5,7,99.62,123.8,0.2108,2.78,97.45,3.51,Low
LNP_17980,Dahlman2017,MCF-7,44.01,38.18,15.87,1.94,0.5599,620.8,10.836,6.701,4,4,6,56.43,96.8,0.1059,0.33,77.29,18.67,High
LNP_17981,Sabnis2018,HepG2,44.94,40.31,13.41,1.33,0.7024,528.3,9.966,5.864,3,7,8,77.77,121.5,0.0899,7.63,91.51,1.74,High
LNP_17982,Dahlman2017,HepG2,46.54,37.42,11.43,4.61,0.648,547.93,7.866,6.787,1,5,6,76.8,77.2,0.1694,8.07,92.76,2.33,Low
LNP_17983,Fenton2016,PC3,48.14,37.93,12.8,1.13,0.7165,704.96,10.037,6.301,4,2,6,61.1,129.3,0.1243,4.19,92.32,3.74,High
LNP_17984,Kulkarni2019,MCF-7,42.91,38.21,15.65,3.22,0.7585,398.43,7.504,6.85,4,8,14,108.07,148.8,0.1668,-14.04,87.53,12.74,Medium
LNP_17985,Hajj2019,Jurkat,41.37,44.85,12.32,1.46,0.5401,666.77,9.963,6.291,4,9,11,88.82,83.2,0.1466,-0.89,97.54,10.95,High
LNP_17986,Patel2020,Jurkat,49.49,40.5,7.47,2.54,0.6936,416.07,9.355,5.62,1,8,11,69.86,137.0,0.1121,2.31,85.54,2.29,Low
LNP_17987,Kulkarni2019,RAW264.7,48.76,39.63,10.15,1.46,0.6414,625.03,6.779,6.799,3,3,18,18.43,71.8,0.1459,-2.55,91.38,2.08,High
LNP_17988,Dahlman2017,MCF-7,45.89,34.91,17.56,1.65,0.4487,611.85,10.039,7.48,2,6,16,60.57,117.4,0.1601,18.07,94.83,8.46,Low
LNP_17989,Billingsley2020,HEK293,47.55,40.2,10.96,1.3,0.5215,550.23,10.6,5.955,4,7,14,58.11,88.5,0.1052,-5.05,94.39,3.91,Medium
LNP_17990,Kauffman2015,HeLa,43.08,43.66,11.14,2.12,0.5639,766.13,10.313,7.129,3,8,8,45.57,143.9,0.1396,9.81,98.64,7.73,Medium
LNP_17991,Dahlman2017,Jurkat,49.84,31.01,17.97,1.17,0.5562,735.6,6.668,4.894,4,7,19,56.9,125.4,0.1534,-6.21,89.4,7.65,Low
LNP_17992,Dahlman2017,HEK293,50.78,34.19,13.13,1.9,0.5062,833.43,8.944,7.965,3,4,17,16.04,62.1,0.0761,-1.63,85.36,14.74,Low
LNP_17993,Sabnis2018,Jurkat,41.94,43.44,12.29,2.32,0.61,461.97,7.952,7.531,1,2,13,76.81,84.0,0.0931,5.83,88.78,1.01,Medium
LNP_17994,Hajj2019,HepG2,52.03,34.2,10.6,3.17,0.6143,503.63,5.888,7.32,0,7,12,32.53,87.1,0.0703,3.51,89.78,10.3,Low
LNP_17995,Sabnis2018,MCF-7,44.0,42.06,12.44,1.5,0.4423,735.08,6.757,6.42,1,5,16,38.42,114.4,0.1006,12.14,94.79,13.95,High
LNP_17996,Hajj2019,PC3,45.35,44.77,7.97,1.91,0.4955,513.09,11.235,6.4,0,8,16,76.7,68.6,0.1859,13.21,97.75,17.82,Low
LNP_17997,Fenton2016,MCF-7,48.74,41.43,8.03,1.8,0.6504,654.04,9.844,6.943,0,9,8,59.11,95.0,0.1976,7.57,90.29,7.44,Low
LNP_17998,Miao2020,A549,50.54,36.55,11.81,1.1,0.7102,388.82,10.178,6.61,2,5,5,53.22,125.2,0.0906,15.96,80.64,15.56,High
LNP_17999,Patel2020,PC3,46.19,40.24,11.78,1.8,0.5533,742.19,11.703,5.761,1,2,9,58.71,110.5,0.2082,3.06,97.56,15.31,Medium
LNP_18000,Oberli2017,Jurkat,43.82,39.2,16.25,0.72,0.6564,704.04,5.566,5.735,2,3,16,87.44,89.1,0.0857,3.46,93.68,13.25,High
LNP_18001,Miao2020,A549,45.35,41.41,11.33,1.91,0.7461,725.74,8.914,7.104,4,2,6,59.53,53.2,0.1205,-2.68,93.87,12.78,High
LNP_18002,Oberli2017,HepG2,46.67,37.07,14.45,1.81,0.5725,364.21,9.424,7.314,3,7,16,54.23,109.0,0.083,0.28,93.63,12.97,Medium
LNP_18003,Miao2020,PC3,46.87,33.63,18.15,1.35,0.6393,533.69,8.456,7.318,0,5,17,43.25,77.5,0.183,-5.59,89.02,3.5,Medium
LNP_18004,Kulkarni2019,HeLa,45.73,41.3,10.65,2.32,0.4546,774.98,7.198,7.036,4,9,18,48.83,88.4,0.1049,-0.69,95.57,14.23,High
LNP_18005,Sabnis2018,MCF-7,46.05,36.18,16.38,1.39,0.5268,634.0,4.982,5.227,0,5,13,77.41,97.8,0.0602,7.79,90.51,16.02,High
LNP_18006,Kulkarni2019,A549,43.2,42.97,11.98,1.85,0.5434,674.46,9.656,6.176,3,5,5,92.25,78.0,0.1455,6.15,94.01,3.06,High
LNP_18007,Dahlman2017,HEK293,44.76,39.91,12.53,2.79,0.66,793.68,8.094,6.329,2,8,10,46.59,137.3,0.1421,-9.64,85.54,2.7,Low
LNP_18008,Kulkarni2019,A549,44.79,39.35,14.48,1.38,0.6884,566.91,12.023,5.345,4,8,10,50.15,115.1,0.1275,7.8,95.31,13.39,Low
LNP_18009,Patel2020,HeLa,41.2,46.87,10.7,1.24,0.5687,552.73,9.302,6.334,0,8,11,44.05,141.2,0.0805,13.69,95.12,10.88,Low
LNP_18010,Billingsley2020,HepG2,41.82,40.77,15.32,2.09,0.4702,529.02,6.26,6.165,4,8,7,58.94,132.8,0.1657,11.73,89.59,11.22,Medium
LNP_18011,Fenton2016,HepG2,44.53,41.84,12.09,1.54,0.699,772.95,8.799,4.67,4,9,14,39.17,113.5,0.2161,3.82,89.04,18.47,Low
LNP_18012,Dahlman2017,RAW264.7,46.95,39.17,11.13,2.75,0.7633,616.3,8.273,6.876,1,4,9,66.73,67.6,0.1033,-1.16,97.49,6.08,High
LNP_18013,Patel2020,RAW264.7,47.81,39.18,9.67,3.34,0.5944,776.95,8.203,5.991,1,9,12,46.06,74.5,0.1152,7.76,97.06,5.72,Low
LNP_18014,Patel2020,HEK293,41.91,39.63,14.73,3.73,0.5421,605.3,9.95,6.997,4,5,17,68.23,129.1,0.1206,7.08,93.93,2.22,Low
LNP_18015,Dahlman2017,RAW264.7,39.13,44.45,14.32,2.1,0.6098,558.31,10.521,5.642,2,9,17,29.1,81.1,0.233,10.54,86.49,4.43,Low
LNP_18016,Billingsley2020,Jurkat,47.18,41.9,9.47,1.45,0.5343,675.29,9.28,4.746,3,5,19,79.14,139.6,0.1917,0.6,92.77,8.16,Low
LNP_18017,Kulkarni2019,PC3,48.87,38.36,11.99,0.79,0.5124,914.56,10.729,7.649,4,9,6,52.92,87.1,0.1114,6.01,90.7,5.42,Low
LNP_18018,Miao2020,Jurkat,46.59,39.12,12.87,1.41,0.6704,750.31,9.451,6.17,2,7,9,68.08,106.9,0.0658,10.92,95.65,19.6,High
LNP_18019,Hajj2019,Jurkat,43.28,37.51,16.23,2.98,0.4504,510.5,10.5,4.927,4,9,7,78.31,62.8,0.0533,3.83,94.2,8.47,Low
LNP_18020,Patel2020,MCF-7,42.81,37.63,17.83,1.73,0.4688,702.49,11.959,6.814,2,5,11,72.55,104.7,0.1702,13.78,91.33,18.15,High
LNP_18021,Patel2020,HEK293,40.32,41.66,16.49,1.52,0.6236,599.92,8.496,6.695,2,6,6,60.37,88.0,0.1542,2.33,89.72,17.15,Medium
LNP_18022,Fenton2016,HEK293,46.2,36.3,15.87,1.63,0.4983,794.74,11.546,7.091,1,7,12,84.48,86.4,0.1169,-5.76,87.93,8.94,Medium
LNP_18023,Miao2020,HeLa,48.74,34.94,14.98,1.34,0.5021,614.25,3.971,6.33,0,3,9,76.66,246.7,0.1017,1.12,89.03,6.08,High
LNP_18024,Dahlman2017,MCF-7,39.15,40.75,16.87,3.23,0.3556,818.4,7.101,6.544,4,7,8,68.88,90.3,0.2205,-1.18,98.62,19.36,Low
LNP_18025,Sabnis2018,HeLa,45.43,42.16,11.07,1.35,0.468,610.2,8.686,7.749,3,6,17,80.15,52.4,0.1602,-8.73,99.53,4.05,Low
LNP_18026,Miao2020,PC3,46.51,40.51,11.82,1.17,0.5623,527.06,5.208,6.178,4,7,15,48.28,104.9,0.118,1.98,96.85,18.78,High
LNP_18027,Fenton2016,HeLa,48.12,43.12,7.09,1.67,0.6699,728.48,4.473,5.798,3,5,14,80.06,159.0,0.1146,-5.81,88.8,3.64,Medium
LNP_18028,Billingsley2020,PC3,54.05,35.84,8.54,1.58,0.6454,682.57,11.13,5.551,0,9,14,30.77,86.5,0.132,-6.1,93.03,13.53,Low
LNP_18029,Billingsley2020,PC3,48.58,41.34,9.09,0.99,0.4929,890.32,6.053,7.101,0,9,17,45.12,63.1,0.0876,-8.35,91.19,3.71,Medium
LNP_18030,Kulkarni2019,HEK293,52.75,34.7,9.94,2.61,0.5338,613.82,12.463,7.323,2,8,11,35.11,85.1,0.0613,7.47,92.15,19.06,Medium
LNP_18031,Billingsley2020,HeLa,39.58,42.82,16.2,1.39,0.5919,515.65,7.12,6.394,0,2,13,62.63,76.8,0.116,-3.44,98.66,13.48,High
LNP_18032,Hajj2019,PC3,44.2,39.75,15.03,1.01,0.7212,444.22,11.276,6.26,3,3,8,47.14,107.2,0.2931,-0.22,92.31,1.43,High
LNP_18033,Dahlman2017,HeLa,52.59,33.81,9.5,4.1,0.5266,794.11,8.562,5.654,1,6,16,65.44,119.4,0.1892,15.61,96.02,11.14,Low
LNP_18034,Patel2020,HeLa,53.29,31.54,13.81,1.37,0.5915,780.51,10.304,7.052,2,6,19,63.32,115.0,0.1147,0.19,82.67,12.31,Medium
LNP_18035,Fenton2016,HEK293,44.04,44.48,9.06,2.42,0.6079,603.83,5.986,7.037,1,3,11,57.41,84.3,0.1755,-4.24,90.53,2.15,Low
LNP_18036,Dahlman2017,RAW264.7,48.54,40.64,9.78,1.04,0.572,515.26,4.414,6.362,2,4,12,46.54,84.7,0.084,8.82,95.89,7.86,High
LNP_18037,Patel2020,A549,42.22,41.01,13.69,3.08,0.5463,684.31,7.41,7.065,3,2,13,66.62,79.7,0.0728,-1.98,93.49,1.88,High
LNP_18038,Kulkarni2019,HeLa,46.06,39.26,12.39,2.29,0.6194,507.48,9.645,5.814,4,6,16,65.28,131.1,0.106,5.95,84.36,2.84,High
LNP_18039,Dahlman2017,RAW264.7,47.99,41.69,8.2,2.13,0.6327,723.89,11.376,6.115,3,2,15,48.85,76.7,0.1584,2.13,96.72,2.66,Medium
LNP_18040,Hajj2019,HepG2,47.56,40.04,9.89,2.52,0.5391,459.84,9.282,7.072,0,5,16,76.99,79.4,0.1801,-1.37,97.36,7.17,Medium
LNP_18041,Sabnis2018,RAW264.7,42.4,43.38,11.99,2.23,0.5707,679.56,9.537,5.925,3,4,5,74.31,101.1,0.0622,4.54,97.38,17.59,Low
LNP_18042,Sabnis2018,HEK293,43.59,41.09,14.24,1.08,0.5413,953.55,8.951,8.619,2,8,7,68.45,130.5,0.1354,14.7,90.36,7.3,Low
LNP_18043,Dahlman2017,A549,51.01,36.33,12.03,0.63,0.477,554.08,7.89,6.53,3,4,19,73.02,96.8,0.0949,1.96,96.19,4.35,High
LNP_18044,Miao2020,A549,42.47,47.23,8.39,1.91,0.5282,695.99,7.822,5.49,1,9,18,70.22,176.5,0.1116,-3.49,94.39,10.03,Low
LNP_18045,Kulkarni2019,HeLa,53.17,31.17,12.3,3.36,0.6417,758.25,8.124,6.01,0,3,8,29.35,130.9,0.1171,19.28,89.76,17.19,Low
LNP_18046,Billingsley2020,PC3,50.16,31.16,17.57,1.12,0.7125,654.07,8.486,6.981,4,7,14,53.22,81.0,0.1268,17.34,89.07,5.42,Low
LNP_18047,Billingsley2020,HEK293,45.39,41.37,11.14,2.09,0.63,818.39,5.725,7.811,4,8,6,85.73,102.0,0.1241,7.98,96.4,5.83,Low
LNP_18048,Miao2020,PC3,44.04,38.8,15.75,1.41,0.4289,610.7,8.445,6.436,0,2,8,59.23,182.5,0.1292,21.44,94.43,17.67,Medium
LNP_18049,Oberli2017,PC3,41.09,42.17,14.54,2.21,0.572,606.1,7.918,5.405,3,2,15,8.65,130.8,0.1895,4.06,95.33,3.0,Medium
LNP_18050,Miao2020,HEK293,50.77,37.7,9.26,2.28,0.7425,533.22,8.873,5.869,1,8,13,77.34,169.1,0.1351,2.33,95.12,9.65,High
LNP_18051,Dahlman2017,HepG2,47.65,39.53,11.55,1.27,0.6653,538.57,9.619,7.831,3,8,17,31.87,80.0,0.2481,1.36,90.96,9.86,Medium
LNP_18052,Hajj2019,Jurkat,45.42,42.12,9.47,2.99,0.4387,389.51,5.695,5.734,2,8,14,62.45,138.2,0.143,-0.83,87.15,6.9,Low
LNP_18053,Sabnis2018,PC3,48.51,36.35,14.23,0.91,0.6938,552.51,7.784,6.163,2,2,6,68.61,78.1,0.139,-2.9,88.07,11.77,High
LNP_18054,Sabnis2018,Jurkat,53.41,30.14,14.92,1.53,0.5375,581.95,5.955,6.589,0,4,8,41.86,82.8,0.1091,-3.83,96.54,5.9,Medium
LNP_18055,Patel2020,HeLa,49.17,38.09,11.08,1.66,0.4893,704.1,7.632,8.113,0,4,13,46.21,154.7,0.0622,3.9,95.66,9.69,Low
LNP_18056,Dahlman2017,A549,47.25,43.11,7.93,1.7,0.5329,741.15,8.013,6.236,2,6,17,50.76,93.4,0.1355,-4.95,88.03,18.66,Medium
LNP_18057,Fenton2016,PC3,40.49,45.86,11.76,1.89,0.6167,390.37,10.571,6.978,4,7,13,75.64,70.8,0.104,18.53,91.09,17.3,Medium
LNP_18058,Kauffman2015,HEK293,40.92,41.13,15.85,2.1,0.7358,514.38,6.83,5.568,2,8,10,47.82,147.2,0.0704,19.6,98.46,7.4,High
LNP_18059,Dahlman2017,Jurkat,45.76,42.42,9.06,2.76,0.7092,471.01,9.313,6.703,2,4,17,76.45,83.2,0.1365,1.66,96.91,15.75,Low
LNP_18060,Kauffman2015,HepG2,47.25,39.93,12.22,0.61,0.618,681.24,11.411,4.886,0,9,8,34.62,88.5,0.0781,-3.93,94.15,12.88,Low
LNP_18061,Sabnis2018,Jurkat,51.28,37.94,9.93,0.85,0.5655,590.85,8.211,6.878,2,2,5,45.74,101.0,0.0965,-1.4,96.1,5.01,Low
LNP_18062,Hajj2019,HEK293,45.18,36.88,16.56,1.39,0.532,665.07,11.274,6.609,0,3,15,42.06,129.7,0.0837,-4.03,83.61,12.13,High
LNP_18063,Kulkarni2019,A549,44.27,37.64,16.47,1.62,0.7402,537.3,7.763,5.524,2,4,14,36.28,111.4,0.0977,2.16,83.85,17.32,Medium
LNP_18064,Oberli2017,RAW264.7,49.98,36.95,10.5,2.56,0.5511,613.81,11.313,6.959,4,8,18,85.07,52.4,0.1038,13.75,84.44,3.08,Medium
LNP_18065,Dahlman2017,MCF-7,48.79,34.89,15.03,1.29,0.5803,657.24,11.613,6.273,1,5,7,59.76,102.8,0.1067,14.46,92.79,11.64,High
LNP_18066,Sabnis2018,HepG2,45.14,41.53,11.51,1.82,0.5568,806.97,7.211,7.737,2,4,9,65.47,80.9,0.1737,-0.95,89.63,18.7,Medium
LNP_18067,Dahlman2017,A549,45.93,35.36,17.15,1.56,0.5844,716.52,6.583,5.659,3,6,16,42.03,70.6,0.1609,10.31,93.07,9.43,High
LNP_18068,Dahlman2017,PC3,44.02,45.06,8.46,2.46,0.4708,665.82,7.13,6.115,3,4,18,75.15,62.6,0.1386,1.18,94.5,12.12,Low
LNP_18069,Hajj2019,PC3,53.35,37.59,8.08,0.97,0.7076,565.37,8.288,5.887,1,3,15,49.33,77.1,0.173,6.75,95.9,2.38,Medium
LNP_18070,Sabnis2018,PC3,48.8,38.21,10.7,2.29,0.6184,535.8,8.572,6.2,3,5,5,77.12,81.7,0.1496,12.4,84.2,17.48,Medium
LNP_18071,Miao2020,PC3,46.28,40.73,12.1,0.9,0.6349,711.8,9.198,5.651,3,8,9,49.76,101.1,0.1668,2.99,82.83,16.85,Medium
LNP_18072,Kauffman2015,HeLa,45.44,40.95,12.07,1.54,0.4242,666.15,7.771,7.201,3,4,16,66.52,99.6,0.1354,-2.61,81.62,15.5,Low
LNP_18073,Sabnis2018,RAW264.7,40.91,45.89,10.22,2.98,0.5606,830.35,9.776,6.604,4,5,13,94.25,85.0,0.1207,5.26,96.02,13.47,Low
LNP_18074,Dahlman2017,A549,43.6,40.38,15.05,0.98,0.6201,619.22,9.822,6.574,3,2,16,67.9,101.7,0.1204,-2.79,94.44,10.58,High
LNP_18075,Hajj2019,MCF-7,42.88,41.11,13.23,2.78,0.6347,655.84,5.522,7.336,2,9,11,45.91,98.9,0.17,-2.04,97.5,8.34,Low
LNP_18076,Patel2020,A549,50.81,32.77,15.13,1.29,0.577,522.09,8.675,6.099,4,8,14,38.39,82.2,0.1825,10.38,93.02,17.92,Medium
LNP_18077,Billingsley2020,PC3,43.82,42.01,12.68,1.48,0.6125,629.79,11.008,7.286,2,5,9,43.3,82.7,0.0892,9.49,96.24,9.45,Medium
LNP_18078,Sabnis2018,HEK293,45.68,32.63,18.34,3.35,0.6774,426.63,6.846,6.369,1,4,13,56.63,85.7,0.1502,6.35,95.16,3.11,Low
LNP_18079,Sabnis2018,HEK293,49.49,36.07,12.8,1.64,0.6826,620.94,7.891,5.973,0,7,17,33.75,100.7,0.1611,10.05,83.44,11.65,Medium
LNP_18080,Billingsley2020,HEK293,45.83,39.7,13.69,0.79,0.6179,566.02,6.156,7.14,3,6,9,58.35,125.0,0.1299,6.64,91.28,13.37,High
LNP_18081,Patel2020,HepG2,39.3,43.24,13.56,3.9,0.4683,631.35,7.201,7.563,4,2,10,45.25,74.9,0.2261,8.25,79.44,10.92,Low
LNP_18082,Billingsley2020,HeLa,47.7,36.66,12.83,2.82,0.6933,735.05,11.274,6.34,4,9,6,58.52,86.8,0.1654,0.39,80.56,18.7,High
LNP_18083,Dahlman2017,MCF-7,47.93,35.32,15.16,1.59,0.5907,526.95,9.533,7.21,4,9,6,45.31,113.7,0.138,1.38,98.03,13.18,Medium
LNP_18084,Hajj2019,PC3,46.95,41.01,11.07,0.97,0.5239,706.42,4.337,8.24,1,4,18,75.02,90.1,0.1304,-5.2,94.16,11.34,Low
LNP_18085,Fenton2016,A549,51.77,38.33,8.81,1.09,0.7454,727.41,9.922,6.898,1,4,16,56.56,103.9,0.0602,-7.79,92.4,18.34,High
LNP_18086,Hajj2019,HeLa,45.42,40.1,12.17,2.31,0.6259,756.22,7.113,7.031,3,4,13,72.36,65.1,0.1005,7.83,94.41,16.1,Medium
LNP_18087,Kulkarni2019,HepG2,39.9,40.05,18.32,1.72,0.6488,550.67,5.522,6.597,3,2,17,73.5,51.0,0.0785,6.99,86.82,8.69,High
LNP_18088,Miao2020,PC3,49.13,42.23,7.22,1.42,0.5395,511.98,7.297,6.377,3,5,8,68.36,106.5,0.0614,-8.99,88.55,2.3,Medium
LNP_18089,Miao2020,HEK293,51.51,38.02,8.6,1.86,0.5623,599.09,7.547,7.141,1,9,10,48.95,118.7,0.1124,4.58,91.59,7.9,Medium
LNP_18090,Fenton2016,HeLa,44.85,43.3,10.57,1.27,0.677,663.83,10.386,6.713,3,3,10,90.51,69.6,0.0846,1.5,97.91,10.95,High
LNP_18091,Miao2020,A549,50.87,36.38,10.18,2.56,0.5462,628.76,6.304,6.896,3,5,6,71.54,124.2,0.1163,14.72,92.1,6.34,Medium
LNP_18092,Fenton2016,Jurkat,42.58,43.21,13.13,1.07,0.5719,772.79,8.853,6.781,4,2,6,63.61,93.0,0.1492,-4.76,92.23,5.89,Medium
LNP_18093,Billingsley2020,PC3,42.59,40.73,14.88,1.79,0.5478,653.57,7.521,7.604,1,3,10,43.44,110.4,0.1362,-5.83,92.6,12.05,Low
LNP_18094,Sabnis2018,RAW264.7,45.39,40.79,11.41,2.42,0.5821,756.06,8.24,6.727,3,6,15,46.94,98.4,0.2527,5.36,85.96,6.1,Medium
LNP_18095,Oberli2017,Jurkat,51.47,32.06,15.4,1.07,0.5706,601.99,5.856,7.968,4,6,18,52.29,131.7,0.0723,12.28,88.56,1.69,Low
LNP_18096,Kauffman2015,Jurkat,38.64,47.28,11.93,2.14,0.547,760.44,11.796,5.809,3,9,8,109.01,72.3,0.1631,-4.24,92.11,12.57,Low
LNP_18097,Oberli2017,Jurkat,45.91,36.39,13.67,4.04,0.5618,483.32,4.976,5.882,1,3,15,82.67,124.9,0.0822,-0.14,92.84,4.95,Low
LNP_18098,Hajj2019,HepG2,39.37,41.04,18.31,1.28,0.5126,745.76,6.285,7.637,4,6,17,55.82,108.6,0.2533,3.69,91.14,18.99,Low
LNP_18099,Fenton2016,RAW264.7,43.29,41.37,14.51,0.82,0.5457,490.63,10.919,6.433,3,8,10,74.87,54.4,0.1427,4.41,92.71,2.03,Medium
LNP_18100,Patel2020,HepG2,52.02,38.15,8.26,1.57,0.557,532.17,8.925,5.673,0,4,17,20.85,71.4,0.1913,10.58,97.2,17.46,Low
LNP_18101,Dahlman2017,HEK293,39.95,43.3,15.51,1.24,0.698,584.6,8.972,5.535,1,4,17,66.26,110.8,0.1196,-9.71,86.59,6.53,Medium
LNP_18102,Patel2020,Jurkat,49.6,37.01,10.69,2.7,0.5436,616.94,7.296,6.291,0,3,12,45.47,149.9,0.1045,3.05,97.86,12.05,High
LNP_18103,Miao2020,HEK293,50.16,37.26,12.03,0.55,0.4952,781.32,8.512,5.757,0,4,6,85.83,93.6,0.1564,-3.87,99.36,7.68,Low
LNP_18104,Kulkarni2019,Jurkat,46.49,40.21,11.09,2.21,0.5743,532.41,10.269,6.164,4,4,11,43.4,129.2,0.0632,7.67,95.18,9.64,Medium
LNP_18105,Patel2020,HepG2,47.16,35.64,14.9,2.3,0.3751,733.97,4.861,6.914,2,9,14,39.37,70.1,0.0614,5.22,98.18,10.46,Low
LNP_18106,Dahlman2017,HEK293,37.92,43.6,15.73,2.76,0.6071,694.1,9.913,6.264,4,9,11,47.53,87.3,0.1616,5.9,91.13,19.04,Medium
